p_value,timing
3.179140013144206023e-01,2.929449081420898438e-03
2.147952539216930745e-01,5.330562591552734375e-03
3.179140013144206023e-01,2.464127540588378906e-02
3.179140013144206023e-01,4.859161376953125000e-01
3.179140013144206023e-01,6.144046783447265625e-04
2.147952539216930745e-01,7.836818695068359375e-04
4.373146561902103713e-01,1.028299331665039062e-03
3.179140013144206023e-01,1.967668533325195312e-03
3.179140013144206023e-01,3.219842910766601562e-03
3.179140013144206023e-01,5.822896957397460938e-03
1.340936255273845745e-01,2.675318717956542969e-02
1.340936255273845745e-01,4.870557785034179688e-01
7.692997208141605370e-02,5.929470062255859375e-04
8.294501687487354502e-03,7.755756378173828125e-04
7.692997208141605370e-02,1.019716262817382812e-03
1.923865414210013114e-02,1.980304718017578125e-03
4.034523387599620037e-02,2.900123596191406250e-03
4.034523387599620037e-02,5.284547805786132812e-03
1.923865414210013114e-02,2.673983573913574219e-02
8.294501687487354502e-03,4.823386669158935547e-01
3.179140013144206023e-01,6.728172302246093750e-04
4.373146561902103713e-01,7.750988006591796875e-04
4.373146561902103713e-01,1.033544540405273438e-03
2.147952539216930745e-01,1.962661743164062500e-03
6.820859986855793977e-01,2.895832061767578125e-03
6.820859986855793977e-01,5.291461944580078125e-03
7.852047460783069255e-01,2.700495719909667969e-02
7.852047460783069255e-01,4.729309082031250000e-01
8.659063744726154255e-01,6.275177001953125000e-04
7.852047460783069255e-01,7.970333099365234375e-04
4.373146561902103713e-01,1.095294952392578125e-03
7.852047460783069255e-01,2.153873443603515625e-03
5.626853438097896287e-01,3.189802169799804688e-03
7.852047460783069255e-01,5.805015563964843750e-03
7.852047460783069255e-01,2.610301971435546875e-02
7.852047460783069255e-01,4.820063114166259766e-01
6.820859986855793977e-01,5.939006805419921875e-04
6.820859986855793977e-01,8.285045623779296875e-04
6.820859986855793977e-01,1.022100448608398438e-03
3.179140013144206023e-01,2.140998840332031250e-03
3.179140013144206023e-01,2.921819686889648438e-03
4.373146561902103713e-01,5.302667617797851562e-03
3.179140013144206023e-01,2.418518066406250000e-02
4.373146561902103713e-01,4.737267494201660156e-01
4.373146561902103713e-01,6.725788116455078125e-04
1.340936255273845745e-01,7.941722869873046875e-04
2.147952539216930745e-01,1.017808914184570312e-03
1.340936255273845745e-01,2.104520797729492188e-03
1.340936255273845745e-01,3.009557723999023438e-03
2.147952539216930745e-01,5.549907684326171875e-03
2.147952539216930745e-01,2.671289443969726562e-02
2.147952539216930745e-01,4.772737026214599609e-01
1.340936255273845745e-01,5.807876586914062500e-04
2.147952539216930745e-01,7.822513580322265625e-04
8.294501687487354502e-03,1.026391983032226562e-03
8.294501687487354502e-03,1.976728439331054688e-03
8.294501687487354502e-03,2.902507781982421875e-03
8.294501687487354502e-03,5.273580551147460938e-03
3.213288047845708206e-03,2.571773529052734375e-02
3.213288047845708206e-03,4.910938739776611328e-01
2.147952539216930745e-01,9.567737579345703125e-04
8.294501687487354502e-03,7.934570312500000000e-04
3.397741274966392666e-04,1.038074493408203125e-03
3.213288047845708206e-03,2.052068710327148438e-03
1.110716886614682153e-03,2.892732620239257812e-03
1.110716886614682153e-03,5.832433700561523438e-03
3.397741274966392666e-04,2.662491798400878906e-02
3.397741274966392666e-04,4.961972236633300781e-01
7.852047460783069255e-01,6.980895996093750000e-04
3.179140013144206023e-01,7.863044738769531250e-04
6.820859986855793977e-01,1.015663146972656250e-03
1.340936255273845745e-01,2.152681350708007812e-03
4.373146561902103713e-01,3.175258636474609375e-03
5.626853438097896287e-01,5.797624588012695312e-03
5.626853438097896287e-01,2.500820159912109375e-02
5.626853438097896287e-01,4.746971130371093750e-01
5.626853438097896287e-01,6.153583526611328125e-04
3.179140013144206023e-01,7.793903350830078125e-04
5.626853438097896287e-01,1.100301742553710938e-03
4.373146561902103713e-01,1.972436904907226562e-03
3.179140013144206023e-01,2.902984619140625000e-03
5.626853438097896287e-01,5.256175994873046875e-03
5.626853438097896287e-01,2.548813819885253906e-02
5.626853438097896287e-01,4.859287738800048828e-01
8.659063744726154255e-01,5.495548248291015625e-04
4.373146561902103713e-01,7.214546203613281250e-04
3.179140013144206023e-01,9.381771087646484375e-04
1.340936255273845745e-01,1.888036727905273438e-03
2.147952539216930745e-01,2.792358398437500000e-03
3.179140013144206023e-01,5.260944366455078125e-03
2.147952539216930745e-01,2.386617660522460938e-02
3.179140013144206023e-01,4.580299854278564453e-01
8.294501687487354502e-03,6.268024444580078125e-04
1.340936255273845745e-01,7.607936859130859375e-04
4.034523387599620037e-02,1.000642776489257812e-03
3.213288047845708206e-03,2.093315124511718750e-03
1.923865414210013114e-02,3.016710281372070312e-03
4.034523387599620037e-02,5.179405212402343750e-03
7.692997208141605370e-02,2.460360527038574219e-02
1.923865414210013114e-02,4.565143585205078125e-01
2.147952539216930745e-01,5.719661712646484375e-04
1.923865414210013114e-02,7.665157318115234375e-04
3.213288047845708206e-03,9.925365447998046875e-04
8.294501687487354502e-03,1.894235610961914062e-03
8.294501687487354502e-03,2.836227416992187500e-03
8.294501687487354502e-03,5.171775817871093750e-03
8.294501687487354502e-03,2.494621276855468750e-02
8.294501687487354502e-03,4.510200023651123047e-01
5.626853438097896287e-01,5.564689636230468750e-04
4.373146561902103713e-01,7.472038269042968750e-04
4.373146561902103713e-01,1.025438308715820312e-03
2.147952539216930745e-01,1.965761184692382812e-03
4.373146561902103713e-01,2.795696258544921875e-03
4.373146561902103713e-01,4.967689514160156250e-03
2.147952539216930745e-01,2.379965782165527344e-02
2.147952539216930745e-01,4.568493366241455078e-01
5.626853438097896287e-01,6.325244903564453125e-04
7.692997208141605370e-02,7.550716400146484375e-04
2.147952539216930745e-01,9.899139404296875000e-04
4.034523387599620037e-02,1.901626586914062500e-03
1.340936255273845745e-01,2.892255783081054688e-03
2.147952539216930745e-01,5.136251449584960938e-03
1.340936255273845745e-01,2.389860153198242188e-02
1.340936255273845745e-01,4.502818584442138672e-01
2.147952539216930745e-01,5.705356597900390625e-04
4.373146561902103713e-01,7.162094116210937500e-04
5.626853438097896287e-01,9.450912475585937500e-04
3.179140013144206023e-01,1.805543899536132812e-03
3.179140013144206023e-01,2.722501754760742188e-03
4.373146561902103713e-01,4.890680313110351562e-03
4.373146561902103713e-01,2.281785011291503906e-02
4.373146561902103713e-01,4.269752502441406250e-01
1.340936255273845745e-01,5.271434783935546875e-04
8.659063744726154255e-01,7.286071777343750000e-04
7.852047460783069255e-01,9.338855743408203125e-04
7.852047460783069255e-01,1.757383346557617188e-03
3.179140013144206023e-01,2.633571624755859375e-03
9.230700279185839463e-01,4.964351654052734375e-03
5.626853438097896287e-01,2.305316925048828125e-02
5.626853438097896287e-01,4.319872856140136719e-01
1.340936255273845745e-01,5.681514739990234375e-04
1.340936255273845745e-01,7.610321044921875000e-04
7.692997208141605370e-02,9.133815765380859375e-04
7.692997208141605370e-02,1.794815063476562500e-03
7.692997208141605370e-02,3.070592880249023438e-03
2.147952539216930745e-01,4.949569702148437500e-03
1.340936255273845745e-01,2.237582206726074219e-02
1.340936255273845745e-01,4.292078018188476562e-01
7.852047460783069255e-01,5.404949188232421875e-04
7.692997208141605370e-02,7.264614105224609375e-04
8.294501687487354502e-03,9.148120880126953125e-04
4.034523387599620037e-02,1.768112182617187500e-03
8.294501687487354502e-03,2.874612808227539062e-03
1.923865414210013114e-02,5.015373229980468750e-03
3.213288047845708206e-03,2.259278297424316406e-02
1.923865414210013114e-02,4.270370006561279297e-01
6.820859986855793977e-01,5.273818969726562500e-04
1.340936255273845745e-01,7.348060607910156250e-04
1.923865414210013114e-02,9.944438934326171875e-04
1.110716886614682153e-03,1.827716827392578125e-03
8.294501687487354502e-03,2.612113952636718750e-03
1.110716886614682153e-03,5.245208740234375000e-03
8.294501687487354502e-03,2.291393280029296875e-02
1.110716886614682153e-03,4.261395931243896484e-01
5.626853438097896287e-01,5.123615264892578125e-04
4.373146561902103713e-01,7.169246673583984375e-04
6.820859986855793977e-01,9.510517120361328125e-04
2.147952539216930745e-01,1.807451248168945312e-03
4.373146561902103713e-01,2.825498580932617188e-03
4.373146561902103713e-01,4.852533340454101562e-03
4.373146561902103713e-01,2.153897285461425781e-02
4.373146561902103713e-01,4.223508834838867188e-01
9.917054983125126455e-01,4.999637603759765625e-04
6.820859986855793977e-01,6.742477416992187500e-04
8.659063744726154255e-01,8.852481842041015625e-04
6.820859986855793977e-01,1.812219619750976562e-03
7.852047460783069255e-01,2.548456192016601562e-03
7.852047460783069255e-01,4.796266555786132812e-03
8.659063744726154255e-01,2.188992500305175781e-02
8.659063744726154255e-01,4.222934246063232422e-01
4.373146561902103713e-01,5.028247833251953125e-04
5.626853438097896287e-01,6.740093231201171875e-04
3.179140013144206023e-01,8.850097656250000000e-04
3.179140013144206023e-01,1.756668090820312500e-03
3.179140013144206023e-01,2.536296844482421875e-03
5.626853438097896287e-01,4.822015762329101562e-03
3.179140013144206023e-01,2.170324325561523438e-02
3.179140013144206023e-01,4.224419593811035156e-01
7.852047460783069255e-01,5.347728729248046875e-04
9.596547661240037996e-01,7.019042968750000000e-04
9.230700279185839463e-01,9.067058563232421875e-04
8.659063744726154255e-01,1.768350601196289062e-03
9.807613458578998689e-01,3.020524978637695312e-03
9.596547661240037996e-01,5.042076110839843750e-03
9.807613458578998689e-01,2.207446098327636719e-02
9.807613458578998689e-01,4.314768314361572266e-01
7.852047460783069255e-01,8.180141448974609375e-04
4.034523387599620037e-02,7.393360137939453125e-04
1.340936255273845745e-01,9.245872497558593750e-04
1.340936255273845745e-01,1.856327056884765625e-03
1.340936255273845745e-01,2.641916275024414062e-03
1.340936255273845745e-01,4.822254180908203125e-03
7.692997208141605370e-02,2.235150337219238281e-02
4.034523387599620037e-02,4.209280014038085938e-01
7.852047460783069255e-01,5.125999450683593750e-04
7.692997208141605370e-02,6.825923919677734375e-04
3.179140013144206023e-01,9.143352508544921875e-04
2.147952539216930745e-01,1.762866973876953125e-03
2.147952539216930745e-01,2.576112747192382812e-03
1.340936255273845745e-01,4.715681076049804688e-03
2.147952539216930745e-01,2.220797538757324219e-02
2.147952539216930745e-01,4.245483875274658203e-01
7.852047460783069255e-01,6.747245788574218750e-04
9.230700279185839463e-01,7.565021514892578125e-04
9.807613458578998689e-01,9.460449218750000000e-04
6.820859986855793977e-01,1.827001571655273438e-03
9.230700279185839463e-01,2.600193023681640625e-03
9.230700279185839463e-01,4.761934280395507812e-03
7.852047460783069255e-01,2.175211906433105469e-02
8.659063744726154255e-01,4.599003791809082031e-01
9.807613458578998689e-01,7.061958312988281250e-04
9.917054983125126455e-01,7.748603820800781250e-04
9.230700279185839463e-01,9.553432464599609375e-04
7.852047460783069255e-01,1.979351043701171875e-03
8.659063744726154255e-01,4.002332687377929688e-03
7.852047460783069255e-01,5.004644393920898438e-03
8.659063744726154255e-01,2.304339408874511719e-02
8.659063744726154255e-01,4.427344799041748047e-01
6.820859986855793977e-01,6.697177886962890625e-04
8.659063744726154255e-01,6.949901580810546875e-04
6.820859986855793977e-01,9.613037109375000000e-04
7.852047460783069255e-01,1.857757568359375000e-03
8.659063744726154255e-01,2.688407897949218750e-03
8.659063744726154255e-01,4.879713058471679688e-03
8.659063744726154255e-01,2.347517013549804688e-02
8.659063744726154255e-01,4.307827949523925781e-01
6.820859986855793977e-01,5.757808685302734375e-04
5.626853438097896287e-01,7.166862487792968750e-04
3.179140013144206023e-01,9.231567382812500000e-04
3.179140013144206023e-01,1.753330230712890625e-03
3.179140013144206023e-01,3.028154373168945312e-03
4.373146561902103713e-01,4.810333251953125000e-03
3.179140013144206023e-01,2.300500869750976562e-02
3.179140013144206023e-01,4.419178962707519531e-01
3.179140013144206023e-01,6.537437438964843750e-04
9.108291487791575491e-05,6.942749023437500000e-04
3.213288047845708206e-03,9.424686431884765625e-04
3.397741274966392666e-04,1.966953277587890625e-03
1.110716886614682153e-03,2.623796463012695312e-03
1.110716886614682153e-03,4.897594451904296875e-03
1.110716886614682153e-03,2.242255210876464844e-02
1.110716886614682153e-03,4.663765430450439453e-01
2.147952539216930745e-01,6.320476531982421875e-04
3.213288047845708206e-03,7.817745208740234375e-04
1.110716886614682153e-03,1.021623611450195312e-03
3.213288047845708206e-03,1.971960067749023438e-03
3.397741274966392666e-04,3.198385238647460938e-03
3.397741274966392666e-04,6.021261215209960938e-03
3.213288047845708206e-03,2.400660514831542969e-02
1.110716886614682153e-03,4.396607875823974609e-01
7.692997208141605370e-02,5.512237548828125000e-04
7.692997208141605370e-02,7.145404815673828125e-04
5.626853438097896287e-01,1.001834869384765625e-03
4.034523387599620037e-02,1.820325851440429688e-03
4.373146561902103713e-01,2.778291702270507812e-03
4.373146561902103713e-01,4.999399185180664062e-03
1.340936255273845745e-01,2.271223068237304688e-02
2.147952539216930745e-01,4.214692115783691406e-01
5.626853438097896287e-01,5.037784576416015625e-04
2.147952539216930745e-01,7.078647613525390625e-04
1.340936255273845745e-01,9.963512420654296875e-04
7.692997208141605370e-02,1.765966415405273438e-03
1.923865414210013114e-02,2.606868743896484375e-03
7.692997208141605370e-02,4.731655120849609375e-03
4.034523387599620037e-02,2.182579040527343750e-02
4.034523387599620037e-02,4.337072372436523438e-01
4.373146561902103713e-01,5.376338958740234375e-04
8.659063744726154255e-01,7.112026214599609375e-04
9.230700279185839463e-01,9.651184082031250000e-04
9.230700279185839463e-01,1.963138580322265625e-03
8.659063744726154255e-01,2.697229385375976562e-03
9.596547661240037996e-01,4.998683929443359375e-03
9.596547661240037996e-01,2.285313606262207031e-02
9.230700279185839463e-01,4.396553039550781250e-01
8.659063744726154255e-01,5.326271057128906250e-04
8.659063744726154255e-01,7.019042968750000000e-04
4.373146561902103713e-01,9.953975677490234375e-04
4.373146561902103713e-01,1.887798309326171875e-03
5.626853438097896287e-01,2.654075622558593750e-03
6.820859986855793977e-01,4.927158355712890625e-03
5.626853438097896287e-01,2.241659164428710938e-02
5.626853438097896287e-01,4.642786979675292969e-01
1.340936255273845745e-01,5.872249603271484375e-04
8.294501687487354502e-03,7.796287536621093750e-04
3.213288047845708206e-03,1.018762588500976562e-03
1.110716886614682153e-03,1.966238021850585938e-03
3.397741274966392666e-04,2.906322479248046875e-03
9.108291487791575491e-05,5.272626876831054688e-03
3.397741274966392666e-04,2.498269081115722656e-02
9.108291487791575491e-05,5.030453205108642578e-01
1.340936255273845745e-01,6.415843963623046875e-04
8.294501687487354502e-03,7.209777832031250000e-04
3.397741274966392666e-04,9.295940399169921875e-04
1.110716886614682153e-03,1.978874206542968750e-03
3.213288047845708206e-03,2.892494201660156250e-03
3.213288047845708206e-03,5.333662033081054688e-03
8.294501687487354502e-03,2.429556846618652344e-02
1.110716886614682153e-03,4.842913150787353516e-01
8.659063744726154255e-01,6.515979766845703125e-04
9.807613458578998689e-01,9.000301361083984375e-04
7.852047460783069255e-01,1.224994659423828125e-03
5.626853438097896287e-01,2.412080764770507812e-03
7.852047460783069255e-01,3.539562225341796875e-03
8.659063744726154255e-01,6.448984146118164062e-03
7.852047460783069255e-01,2.947902679443359375e-02
7.852047460783069255e-01,5.109875202178955078e-01
7.852047460783069255e-01,5.865097045898437500e-04
5.626853438097896287e-01,7.777214050292968750e-04
6.820859986855793977e-01,1.023530960083007812e-03
6.820859986855793977e-01,1.976490020751953125e-03
6.820859986855793977e-01,2.932071685791015625e-03
7.852047460783069255e-01,5.256175994873046875e-03
6.820859986855793977e-01,2.400231361389160156e-02
6.820859986855793977e-01,4.884850978851318359e-01
3.179140013144206023e-01,5.385875701904296875e-04
3.179140013144206023e-01,7.617473602294921875e-04
8.294501687487354502e-03,1.014709472656250000e-03
1.923865414210013114e-02,1.974582672119140625e-03
3.213288047845708206e-03,2.921819686889648438e-03
3.213288047845708206e-03,5.347013473510742188e-03
1.923865414210013114e-02,2.443337440490722656e-02
1.923865414210013114e-02,4.220671653747558594e-01
6.820859986855793977e-01,5.290508270263671875e-04
5.626853438097896287e-01,6.959438323974609375e-04
6.820859986855793977e-01,9.403228759765625000e-04
3.179140013144206023e-01,1.757144927978515625e-03
5.626853438097896287e-01,2.797603607177734375e-03
5.626853438097896287e-01,4.754304885864257812e-03
6.820859986855793977e-01,2.161169052124023438e-02
5.626853438097896287e-01,4.204382896423339844e-01
7.852047460783069255e-01,5.607604980468750000e-04
1.923865414210013114e-02,7.121562957763671875e-04
3.213288047845708206e-03,9.174346923828125000e-04
8.294501687487354502e-03,1.738071441650390625e-03
8.294501687487354502e-03,2.706766128540039062e-03
4.034523387599620037e-02,4.737615585327148438e-03
1.923865414210013114e-02,2.189445495605468750e-02
1.923865414210013114e-02,4.565129280090332031e-01
1.340936255273845745e-01,5.626678466796875000e-04
7.692997208141605370e-02,6.930828094482421875e-04
3.397741274966392666e-04,9.019374847412109375e-04
1.110716886614682153e-03,1.807928085327148438e-03
8.294501687487354502e-03,2.607345581054687500e-03
8.294501687487354502e-03,4.822015762329101562e-03
3.213288047845708206e-03,2.164053916931152344e-02
1.110716886614682153e-03,4.128077030181884766e-01
1.340936255273845745e-01,5.011558532714843750e-04
4.373146561902103713e-01,7.350444793701171875e-04
3.179140013144206023e-01,9.529590606689453125e-04
5.626853438097896287e-01,1.869678497314453125e-03
4.373146561902103713e-01,2.621173858642578125e-03
3.179140013144206023e-01,4.633903503417968750e-03
3.179140013144206023e-01,2.111315727233886719e-02
3.179140013144206023e-01,4.233796596527099609e-01
9.596547661240037996e-01,5.240440368652343750e-04
1.340936255273845745e-01,7.040500640869140625e-04
6.820859986855793977e-01,9.105205535888671875e-04
4.373146561902103713e-01,1.914739608764648438e-03
3.179140013144206023e-01,2.851486206054687500e-03
4.373146561902103713e-01,5.037546157836914062e-03
5.626853438097896287e-01,2.245664596557617188e-02
5.626853438097896287e-01,4.649214744567871094e-01
9.230700279185839463e-01,5.536079406738281250e-04
9.807613458578998689e-01,7.386207580566406250e-04
8.659063744726154255e-01,1.024723052978515625e-03
6.820859986855793977e-01,1.852989196777343750e-03
8.659063744726154255e-01,2.798795700073242188e-03
8.659063744726154255e-01,4.987239837646484375e-03
8.659063744726154255e-01,2.389192581176757812e-02
9.230700279185839463e-01,4.181578159332275391e-01
9.596547661240037996e-01,5.483627319335937500e-04
6.820859986855793977e-01,6.971359252929687500e-04
5.626853438097896287e-01,9.865760803222656250e-04
7.852047460783069255e-01,1.934528350830078125e-03
6.820859986855793977e-01,2.782821655273437500e-03
7.852047460783069255e-01,4.726648330688476562e-03
7.852047460783069255e-01,2.150797843933105469e-02
7.852047460783069255e-01,4.282472133636474609e-01
1.340936255273845745e-01,4.999637603759765625e-04
1.340936255273845745e-01,7.293224334716796875e-04
4.034523387599620037e-02,8.828639984130859375e-04
4.034523387599620037e-02,1.701354980468750000e-03
4.034523387599620037e-02,2.593278884887695312e-03
7.692997208141605370e-02,4.684925079345703125e-03
4.034523387599620037e-02,2.194809913635253906e-02
4.034523387599620037e-02,4.273066520690917969e-01
3.179140013144206023e-01,5.455017089843750000e-04
1.110716886614682153e-03,7.548332214355468750e-04
1.110716886614682153e-03,9.286403656005859375e-04
1.110716886614682153e-03,1.737356185913085938e-03
1.110716886614682153e-03,2.653598785400390625e-03
8.294501687487354502e-03,4.779815673828125000e-03
3.397741274966392666e-04,2.187085151672363281e-02
3.397741274966392666e-04,4.651291370391845703e-01
9.230700279185839463e-01,5.390644073486328125e-04
7.852047460783069255e-01,6.964206695556640625e-04
8.659063744726154255e-01,9.155273437500000000e-04
6.820859986855793977e-01,1.913070678710937500e-03
7.852047460783069255e-01,2.822875976562500000e-03
7.852047460783069255e-01,5.180358886718750000e-03
6.820859986855793977e-01,2.373313903808593750e-02
8.659063744726154255e-01,4.222996234893798828e-01
7.852047460783069255e-01,5.242824554443359375e-04
6.820859986855793977e-01,7.059574127197265625e-04
4.373146561902103713e-01,8.978843688964843750e-04
4.373146561902103713e-01,1.772165298461914062e-03
4.373146561902103713e-01,2.592325210571289062e-03
8.659063744726154255e-01,4.707098007202148438e-03
5.626853438097896287e-01,2.224087715148925781e-02
5.626853438097896287e-01,4.239833354949951172e-01
6.820859986855793977e-01,5.109310150146484375e-04
4.034523387599620037e-02,6.940364837646484375e-04
1.340936255273845745e-01,8.950233459472656250e-04
3.179140013144206023e-01,1.829147338867187500e-03
7.692997208141605370e-02,2.751588821411132812e-03
2.147952539216930745e-01,4.812479019165039062e-03
1.923865414210013114e-02,2.179408073425292969e-02
1.340936255273845745e-01,4.571228027343750000e-01
9.596547661240037996e-01,5.292892456054687500e-04
8.659063744726154255e-01,6.980895996093750000e-04
7.852047460783069255e-01,9.045600891113281250e-04
6.820859986855793977e-01,1.755475997924804688e-03
7.852047460783069255e-01,2.755880355834960938e-03
9.230700279185839463e-01,4.686832427978515625e-03
