p_value,timing
7.402259774022598160e-01,2.021265029907226562e-02
6.666333366663333981e-01,2.387400913238525391e+01
4.119014739990234375e-01,1.740932464599609375e-03
7.485356373299547617e-01,4.065036773681640625e-03
6.549669227362256985e-01,1.608419418334960938e-02
7.207279272072792953e-01,7.026293277740478516e-01
7.125287471252874649e-01,2.026057243347167969e-02
7.816218378162184122e-01,2.371739935874938965e+01
9.423408508300781250e-01,1.063942909240722656e-02
6.338891781113108470e-01,4.314899444580078125e-03
7.146254538120022648e-01,1.204705238342285156e-02
8.389161083891610859e-01,5.659365653991699219e-01
8.420157984201579460e-01,1.279544830322265625e-02
8.277172282771723122e-01,1.800935888290405273e+01
9.423408508300781250e-01,1.888990402221679688e-03
7.754843580071424380e-01,4.160404205322265625e-03
7.715621218830699402e-01,4.028558731079101562e-03
6.173382661733826104e-01,3.990635871887207031e-01
6.401359864013598244e-01,1.259350776672363281e-02
5.007499250074992636e-01,1.609500503540039062e+01
2.517223358154296875e-01,1.926660537719726562e-03
5.447828621043809827e-01,4.172801971435546875e-03
6.586550446310115436e-01,4.040718078613281250e-03
1.272872712728727040e-01,3.517446517944335938e-01
1.370862913708629227e-01,1.256871223449707031e-02
1.338866113388661183e-01,1.560812950134277344e+01
5.765914916992187500e-02,1.825571060180664062e-03
1.465901530634824423e-01,4.111766815185546875e-03
1.232339272187767953e-01,4.019737243652343750e-03
2.023797620237976214e-01,3.705043792724609375e-01
2.062793720627937311e-01,1.229548454284667969e-02
1.665833416658334121e-01,1.469806313514709473e+01
4.119014739990234375e-01,2.671718597412109375e-03
3.046022931878342721e-01,4.272222518920898438e-03
2.482808758943330640e-01,4.054784774780273438e-03
9.751024897510248701e-01,3.482244014739990234e-01
9.728027197280272320e-01,1.281571388244628906e-02
9.931006899310068636e-01,1.507237792015075684e+01
9.423408508300781250e-01,2.950668334960937500e-03
9.468804887233707168e-01,4.297733306884765625e-03
9.844786575486774716e-01,4.296779632568359375e-03
4.876512348765123517e-01,3.492465019226074219e-01
4.804519548045195210e-01,1.282620429992675781e-02
4.531546845315468364e-01,1.568759441375732422e+01
1.315879821777343750e-01,2.651929855346679688e-03
4.931185507444413862e-01,1.232838630676269531e-02
4.606767685476936269e-01,4.027605056762695312e-03
3.936606339366063301e-01,4.600532054901123047e-01
4.000599940005999389e-01,1.730442047119140625e-02
3.185681431856814405e-01,1.562424969673156738e+01
5.880985260009765625e-01,1.989603042602539062e-03
4.557861291573264695e-01,4.176855087280273438e-03
3.030569220299051403e-01,4.065513610839843750e-03
8.334166583341665602e-01,3.516092300415039062e-01
8.364163583641636146e-01,1.260352134704589844e-02
7.436256374362564259e-01,1.595503139495849609e+01
4.119014739990234375e-01,2.864360809326171875e-03
8.063731809005336704e-01,4.405260086059570312e-03
8.494082137936591614e-01,4.137992858886718750e-03
7.920207979202079640e-01,5.452978610992431641e-01
8.112188781121887349e-01,1.322627067565917969e-02
8.405159484051595298e-01,1.545494151115417480e+01
8.684120178222656250e-01,1.907825469970703125e-03
6.412544367826598091e-01,4.187822341918945312e-03
7.760913191521361387e-01,4.060506820678710938e-03
2.269773022697730083e-02,3.598473072052001953e-01
3.069693030696930142e-02,1.250100135803222656e-02
1.829817018298170173e-02,1.577538442611694336e+01
2.069473266601562500e-02,1.837015151977539062e-03
2.018634553991021097e-01,4.094123840332031250e-03
2.811452587438889941e-02,3.992319107055664062e-03
2.259774022597740156e-02,4.782404899597167969e-01
2.349765023497650193e-02,1.233482360839843750e-02
2.509749025097490413e-02,1.578788638114929199e+01
2.517223358154296875e-01,1.761913299560546875e-03
6.342087145267387427e-02,4.077672958374023438e-03
2.323676680580214968e-02,4.016160964965820312e-03
7.530246975302469226e-01,3.493680953979492188e-01
7.561243875612438936e-01,1.225972175598144531e-02
6.039396060393961152e-01,1.579616975784301758e+01
5.880985260009765625e-01,2.675294876098632812e-03
7.056822369750880286e-01,4.252433776855468750e-03
8.082064680883220831e-01,4.032611846923828125e-03
7.859214078592140218e-02,4.255387783050537109e-01
8.249175082491751188e-02,2.478098869323730469e-02
1.056894310568943091e-01,1.771302270889282227e+01
2.069473266601562500e-02,1.908063888549804688e-03
1.057429341272966838e-01,4.130363464355468750e-03
8.664860171881105799e-02,1.614499092102050781e-02
4.716528347165283575e-01,3.825781345367431641e-01
4.707529247075292744e-01,1.229214668273925781e-02
3.548645135486451219e-01,1.610265731811523438e+01
2.517223358154296875e-01,1.775264739990234375e-03
4.712003152353993474e-01,4.076719284057617188e-03
4.667928200641001668e-01,4.015684127807617188e-03
5.689431056894310723e-01,5.439958572387695312e-01
5.683431656834316836e-01,1.224637031555175781e-02
3.990600939906009392e-01,1.592975234985351562e+01
8.684120178222656250e-01,2.648591995239257812e-03
5.107891001220907778e-01,4.288673400878906250e-03
6.178946085198862015e-01,4.044294357299804688e-03
6.552344765523447911e-01,4.734733104705810547e-01
6.457354264573542668e-01,1.291632652282714844e-02
6.322367763223677439e-01,1.623108339309692383e+01
2.517223358154296875e-01,2.819776535034179688e-03
6.525662369999400969e-01,4.275083541870117188e-03
5.526285695089286909e-01,1.202535629272460938e-02
7.799220077992201176e-03,4.804151058197021484e-01
8.699130086991300678e-03,1.284098625183105469e-02
7.699230076992301039e-03,1.637938022613525391e+01
5.765914916992187500e-02,1.069879531860351562e-02
1.952773972983596132e-02,4.279136657714843750e-03
5.296681502004723513e-03,1.211953163146972656e-02
6.806319368063193931e-01,5.415244102478027344e-01
6.705329467053294801e-01,1.284241676330566406e-02
4.668533146685331370e-01,1.609264683723449707e+01
5.880985260009765625e-01,2.846479415893554688e-03
6.519728442853272021e-01,4.272699356079101562e-03
7.278904376894732575e-01,4.074573516845703125e-03
8.552144785521448300e-01,3.497343063354492188e-01
8.551144885511449134e-01,1.280617713928222656e-02
9.019098090190981187e-01,1.529091143608093262e+01
8.684120178222656250e-01,2.656698226928710938e-03
8.274193305296855261e-01,4.249572753906250000e-03
8.076243750935770960e-01,4.033327102661132812e-03
1.791820817918208242e-01,5.307354927062988281e-01
1.842815718428157112e-01,1.297283172607421875e-02
1.541845815418458054e-01,1.768417000770568848e+01
2.517223358154296875e-01,1.762628555297851562e-03
2.946101857795470069e-01,4.809379577636718750e-03
1.392798646757996694e-01,4.007577896118164062e-03
9.728027197280272320e-01,4.470915794372558594e-01
9.693030696930307055e-01,1.218414306640625000e-02
8.897110288971102898e-01,1.910801172256469727e+01
9.793052673339843750e-01,1.743078231811523438e-03
8.264792991144789269e-01,4.068851470947265625e-03
9.765779952042057399e-01,3.991365432739257812e-03
5.581441855814418540e-01,5.453519821166992188e-01
5.495450454954504682e-01,1.226067543029785156e-02
5.911408859114088976e-01,1.842858672142028809e+01
8.684120178222656250e-01,2.687215805053710938e-03
5.490657512888129643e-01,4.298448562622070312e-03
5.359790411962777057e-01,4.069089889526367188e-03
1.097890210978902104e-01,3.475260734558105469e-01
1.214878512148785117e-01,1.272225379943847656e-02
3.619638036196380637e-02,1.971845269203186035e+01
5.880985260009765625e-01,1.750946044921875000e-03
1.162297488050344496e-01,4.099845886230468750e-03
1.136961265307774860e-01,1.198983192443847656e-02
6.982301769823017201e-01,5.597519874572753906e-01
6.785321467853214772e-01,2.422952651977539062e-02
5.867413258674132326e-01,2.162438726425170898e+01
5.880985260009765625e-01,1.768827438354492188e-03
6.385222969868704634e-01,1.209092140197753906e-02
7.199102768323641932e-01,4.003524780273437500e-03
1.850814918508149054e-01,5.393316745758056641e-01
1.993800619938006224e-01,1.218819618225097656e-02
2.534746525347465473e-01,2.664774560928344727e+01
5.880985260009765625e-01,1.739263534545898438e-03
2.667489041397360650e-01,4.083156585693359375e-03
1.573789275887659267e-01,1.599621772766113281e-02
4.339566043395660655e-01,6.971290111541748047e-01
4.271572842715728457e-01,2.014279365539550781e-02
4.144585541445855448e-01,2.478668999671936035e+01
5.880985260009765625e-01,2.656698226928710938e-03
4.205175696433698374e-01,1.625967025756835938e-02
4.326287475305106156e-01,4.064321517944335938e-03
1.556844315568443049e-01,6.984074115753173828e-01
1.667833216678332175e-01,2.462077140808105469e-02
6.999300069993000251e-02,2.682823872566223145e+01
7.482776641845703125e-01,1.738786697387695312e-03
1.482412139365309467e-01,4.068374633789062500e-03
1.721141981484592964e-01,1.598381996154785156e-02
1.385861413858614222e-01,6.448743343353271484e-01
1.492850714928507239e-01,2.355885505676269531e-02
3.300669933006699086e-01,2.061947965621948242e+01
2.517223358154296875e-01,1.372265815734863281e-02
2.251425519677431319e-01,4.075765609741210938e-03
1.389647740606397286e-01,3.983020782470703125e-03
1.966803319668033179e-01,7.086334228515625000e-01
2.048795120487951205e-01,2.415966987609863281e-02
2.495750424957504376e-01,2.268374490737915039e+01
4.119014739990234375e-01,1.726150512695312500e-03
3.502902120926110197e-01,4.077672958374023438e-03
2.327359746877090685e-01,1.199960708618164062e-02
3.862613738626137216e-01,6.320674419403076172e-01
3.686631336866313391e-01,2.012252807617187500e-02
3.369663033696630450e-01,1.968710494041442871e+01
5.880985260009765625e-01,2.653837203979492188e-03
4.271042064766877866e-01,4.223823547363281250e-03
3.758056767927545616e-01,4.055023193359375000e-03
1.460853914608539195e-01,5.359537601470947266e-01
1.512848715128487231e-01,2.058172225952148438e-02
2.960703929607039209e-01,1.651499366760253906e+01
5.765914916992187500e-02,1.736640930175781250e-03
1.787080173887917733e-01,4.231691360473632812e-03
1.761917072086139902e-01,4.000902175903320312e-03
8.283171682831717009e-01,3.494551181793212891e-01
8.190180981901810098e-01,1.220011711120605469e-02
9.405059494050594937e-01,1.526061964035034180e+01
2.517223358154296875e-01,1.742601394653320312e-03
8.886479456570854918e-01,4.092454910278320312e-03
8.054745894966721664e-01,3.977537155151367188e-03
1.989801019898010045e-02,3.470702171325683594e-01
2.259774022597740156e-02,1.224040985107421875e-02
4.009599040095990219e-02,1.544829416275024414e+01
5.765914916992187500e-02,1.732826232910156250e-03
3.963890727509154083e-02,4.103660583496093750e-03
8.378944213218190648e-03,4.004478454589843750e-03
3.726627337266273376e-01,3.495414257049560547e-01
3.650634936506349515e-01,1.215839385986328125e-02
3.729627037296270320e-01,1.593347001075744629e+01
2.517223358154296875e-01,2.669095993041992188e-03
4.176668489018139918e-01,4.290103912353515625e-03
3.486639591707354491e-01,4.045248031616210938e-03
1.292870712928707033e-01,3.802919387817382812e-01
1.389861013898610054e-01,2.077341079711914062e-02
2.404759524047595243e-01,1.770868110656738281e+01
1.315879821777343750e-01,1.775264739990234375e-03
3.130996356817589144e-01,4.119396209716796875e-03
1.439284486704001664e-01,3.992080688476562500e-03
4.892510748925107400e-01,3.487498760223388672e-01
5.096490350964903993e-01,1.226496696472167969e-02
4.207579242075792370e-01,1.583899807929992676e+01
2.069473266601562500e-02,1.758575439453125000e-03
4.783295519452208100e-01,4.077434539794921875e-03
4.843185279995300130e-01,4.003047943115234375e-03
8.116188381161884013e-01,3.484377861022949219e-01
7.948205179482051852e-01,1.222586631774902344e-02
7.626237376262373635e-01,1.610681295394897461e+01
8.684120178222656250e-01,1.769304275512695312e-03
7.151722366991881685e-01,1.210594177246093750e-02
8.144360609499858850e-01,3.996849060058593750e-03
5.127487251274872593e-01,5.743811130523681641e-01
5.175482451754824798e-01,1.235651969909667969e-02
6.188381161883811377e-01,1.633720397949218750e+01
8.684120178222656250e-01,2.766609191894531250e-03
5.614367284004725400e-01,4.323959350585937500e-03
4.408771412565816727e-01,4.060745239257812500e-03
6.999300069993000806e-01,3.889524936676025391e-01
7.089291070892910218e-01,1.304817199707031250e-02
8.148185181481851780e-01,1.554636693000793457e+01
2.517223358154296875e-01,1.749515533447265625e-03
6.866258323582351553e-01,4.117727279663085938e-03
6.243001831696688431e-01,3.995180130004882812e-03
2.834716528347165365e-01,4.033582210540771484e-01
3.017698230176982244e-01,2.431416511535644531e-02
2.591740825917408508e-01,1.673318886756896973e+01
5.765914916992187500e-02,1.746892929077148438e-03
2.694573382816539686e-01,4.091262817382812500e-03
2.717162000087106621e-01,4.025697708129882812e-03
5.758424157584242087e-01,3.491663932800292969e-01
5.838416158384162058e-01,1.226234436035156250e-02
4.657534246575342207e-01,1.614901232719421387e+01
2.517223358154296875e-01,1.765489578247070312e-03
5.687105562520899937e-01,4.094839096069335938e-03
5.644312681118660580e-01,4.027366638183593750e-03
5.962403759624037569e-01,5.259647369384765625e-01
6.011398860113988940e-01,2.821207046508789062e-02
6.950304969503049435e-01,1.654496073722839355e+01
7.482776641845703125e-01,2.699613571166992188e-03
5.590800474053791991e-01,4.282951354980468750e-03
5.984043514342115566e-01,4.072666168212890625e-03
1.283871612838716203e-01,3.681161403656005859e-01
1.302869713028697030e-01,1.309466361999511719e-02
3.809619038096190291e-02,1.663887977600097656e+01
1.315879821777343750e-01,1.798629760742187500e-03
2.299907403171397857e-01,4.142761230468750000e-03
1.135475032101489479e-01,4.051685333251953125e-03
1.218878112188781088e-01,5.573937892913818359e-01
1.262873712628737044e-01,1.231002807617187500e-02
1.343865613438656181e-01,1.723548960685729980e+01
1.315879821777343750e-01,1.753330230712890625e-03
1.054713237478429044e-01,4.078388214111328125e-03
1.379654112797699672e-01,4.001140594482421875e-03
9.521047895210479339e-01,4.643738269805908203e-01
9.510048995100489622e-01,1.228356361389160156e-02
8.559144085591441353e-01,1.606808757781982422e+01
7.482776641845703125e-01,1.773595809936523438e-03
9.327503314157797876e-01,4.112958908081054688e-03
9.515888997901454927e-01,4.010438919067382812e-03
3.411658834116588213e-01,3.765666484832763672e-01
3.551644835516448162e-01,1.245856285095214844e-02
5.084491550844915109e-01,1.622111129760742188e+01
5.880985260009765625e-01,2.657413482666015625e-03
3.092350383326896712e-01,4.321098327636718750e-03
3.441315772065814960e-01,4.084110260009765625e-03
8.149185081491851224e-02,3.492426872253417969e-01
8.959104089591041209e-02,1.277065277099609375e-02
7.549245075492451440e-02,1.586125564575195312e+01
1.315879821777343750e-01,1.741409301757812500e-03
9.238859707572283364e-02,4.094839096069335938e-03
6.542903129802166151e-02,4.054784774780273438e-03
4.460553944605539223e-01,3.495516777038574219e-01
4.433556644335566177e-01,1.230382919311523438e-02
3.992600739926007170e-01,1.649841690063476562e+01
5.880985260009765625e-01,1.766920089721679688e-03
4.626384333609078192e-01,4.106760025024414062e-03
4.201239067212805822e-01,4.072189331054687500e-03
7.652234776522347515e-01,3.482956886291503906e-01
7.819218078192180510e-01,1.227760314941406250e-02
6.625337466253374830e-01,1.597123146057128906e+01
5.880985260009765625e-01,1.736640930175781250e-03
6.992807342640902091e-01,4.096031188964843750e-03
8.058320361507205210e-01,3.993272781372070312e-03
3.259674032596740489e-02,3.473243713378906250e-01
3.959604039596040237e-02,1.223850250244140625e-02
3.809619038096190291e-02,1.603281712532043457e+01
1.315879821777343750e-01,2.698898315429687500e-03
1.078763407980647404e-01,4.290819168090820312e-03
3.933499836864195326e-02,4.110097885131835938e-03
7.886211378862113541e-01,3.740799427032470703e-01
7.921207879212078806e-01,1.282835006713867188e-02
7.064293570642935505e-01,1.638763284683227539e+01
7.482776641845703125e-01,1.766920089721679688e-03
7.608075965777709726e-01,4.132270812988281250e-03
7.458008323519799143e-01,4.055023193359375000e-03
4.199580041995800567e-02,3.471505641937255859e-01
4.309569043095690111e-02,1.227784156799316406e-02
3.549645035496450107e-02,1.666874790191650391e+01
2.069473266601562500e-02,1.766204833984375000e-03
1.164547820120724886e-01,4.106283187866210938e-03
5.463570956949548307e-02,4.042148590087890625e-03
5.717428257174282935e-01,3.478255271911621094e-01
5.717428257174282935e-01,1.223659515380859375e-02
4.088591140885911579e-01,1.547853875160217285e+01
8.684120178222656250e-01,2.064466476440429688e-03
5.726594329368794867e-01,4.823684692382812500e-03
5.462183534056940237e-01,4.697084426879882812e-03
2.793720627937206213e-01,4.156072139739990234e-01
2.932706729327067552e-01,1.656126976013183594e-02
2.884711528847115347e-01,1.595390677452087402e+01
2.517223358154296875e-01,2.676725387573242188e-03
3.519540428950720945e-01,4.276752471923828125e-03
2.524677505909563857e-01,4.038572311401367188e-03
9.959004099590040848e-01,3.501415252685546875e-01
9.965003499650034735e-01,1.272392272949218750e-02
9.949005099490051407e-01,1.515572452545166016e+01
9.793052673339843750e-01,1.767158508300781250e-03
9.932601352048112675e-01,4.107713699340820312e-03
9.985672686388663566e-01,4.013538360595703125e-03
9.578042195780421819e-01,3.475863933563232422e-01
9.561043895610439325e-01,1.214742660522460938e-02
9.447055294470553255e-01,1.663005185127258301e+01
7.482776641845703125e-01,1.739740371704101562e-03
8.387562417624285782e-01,1.206040382385253906e-02
9.548461453488870099e-01,4.007101058959960938e-03
9.943005699430057520e-01,7.082102298736572266e-01
9.947005299470053075e-01,1.215934753417968750e-02
9.944005599440055576e-01,1.632103276252746582e+01
8.684120178222656250e-01,1.717567443847656250e-03
9.908133008413700926e-01,4.091501235961914062e-03
9.951387856197043691e-01,4.034757614135742188e-03
4.957504249575042654e-01,3.486416339874267578e-01
5.191480851914808126e-01,1.210641860961914062e-02
5.252474752524747270e-01,1.533851075172424316e+01
1.315879821777343750e-01,2.591371536254882812e-03
4.950714844414376148e-01,4.231214523315429688e-03
5.119983460697691280e-01,4.049539566040039062e-03
6.619338066193380943e-02,3.473894596099853516e-01
6.429357064293571289e-02,1.260828971862792969e-02
1.303869613038696196e-01,1.510319423675537109e+01
4.119014739990234375e-01,1.739025115966796875e-03
2.715781990705001814e-01,4.087209701538085938e-03
5.192466601382883518e-02,4.002809524536132812e-03
9.192080791920808069e-01,3.466687202453613281e-01
9.199080091990801122e-01,1.216077804565429688e-02
8.846115388461154305e-01,1.609977173805236816e+01
9.793052673339843750e-01,1.739025115966796875e-03
8.992585025653585529e-01,4.069328308105468750e-03
9.266703848731350224e-01,4.012823104858398438e-03
4.959504049595040431e-01,3.483963012695312500e-01
5.168483151684831745e-01,1.232242584228515625e-02
5.255474452554744769e-01,1.573988533020019531e+01
5.765914916992187500e-02,1.764059066772460938e-03
4.478915404329888439e-01,4.096269607543945312e-03
4.816150047851235905e-01,4.010438919067382812e-03
8.187181281871812599e-01,3.534178733825683594e-01
8.051194880511949314e-01,2.050566673278808594e-02
8.472152784721528329e-01,1.611516404151916504e+01
7.482776641845703125e-01,2.842664718627929688e-03
7.574815134066981148e-01,4.387140274047851562e-03
7.852725131887974275e-01,4.113912582397460938e-03
5.784421557844215966e-01,3.505010604858398438e-01
5.734426557344265429e-01,1.318192481994628906e-02
8.427157284271572513e-01,1.650823378562927246e+01
8.684120178222656250e-01,2.064943313598632812e-03
5.854548973749794660e-01,4.187107086181640625e-03
5.408278095724724510e-01,4.044055938720703125e-03
9.743025697430256482e-01,4.538712501525878906e-01
9.717028297170282602e-01,1.234650611877441406e-02
9.422057794220577431e-01,1.601511669158935547e+01
9.940910339355468750e-01,1.746654510498046875e-03
8.325794153600774017e-01,4.076719284057617188e-03
9.838942808493593706e-01,4.059076309204101562e-03
6.904309569043095562e-01,4.129769802093505859e-01
6.756324367563243394e-01,1.225018501281738281e-02
9.220077992200780281e-01,1.599960327148437500e+01
5.880985260009765625e-01,1.747369766235351562e-03
6.646472801453178203e-01,4.082679748535156250e-03
7.374161373855016022e-01,4.010200500488281250e-03
8.189181081891810932e-02,3.477282524108886719e-01
8.979102089791020369e-02,1.225948333740234375e-02
7.949205079492051296e-02,1.566000556945800781e+01
1.315879821777343750e-01,2.696275711059570312e-03
1.062954906616414008e-01,4.270553588867187500e-03
7.667515536402745580e-02,4.034042358398437500e-03
1.793820617938206297e-01,3.527984619140625000e-01
1.797820217978202129e-01,1.351642608642578125e-02
8.779122087791220441e-02,1.667022204399108887e+01
7.482776641845703125e-01,2.677917480468750000e-03
2.666244081090197726e-01,4.258155822753906250e-03
1.315388310520698711e-01,4.029989242553710938e-03
7.228277172282772112e-01,3.474419116973876953e-01
7.152284771522847695e-01,1.272106170654296875e-02
4.178582141785821547e-01,1.505166292190551758e+01
9.423408508300781250e-01,2.665281295776367188e-03
6.712411657490293670e-01,4.279136657714843750e-03
7.186746110861402803e-01,4.079818725585937500e-03
9.481051894810519354e-01,3.500468730926513672e-01
9.459054094590541029e-01,1.276421546936035156e-02
9.717028297170282602e-01,1.578161478042602539e+01
5.880985260009765625e-01,1.759290695190429688e-03
8.596924850831304532e-01,4.274368286132812500e-03
9.511280680966383017e-01,4.009246826171875000e-03
3.643635636436356462e-01,5.595622062683105469e-01
3.664633536646335621e-01,2.823233604431152344e-02
5.820417958204179287e-01,1.618346548080444336e+01
7.482776641845703125e-01,2.675533294677734375e-03
3.867094133754611640e-01,4.255294799804687500e-03
3.663804154604259899e-01,4.081964492797851562e-03
7.129287071292871036e-02,3.473651409149169922e-01
7.529247075292470892e-02,1.283121109008789062e-02
7.779222077792220802e-02,1.602665996551513672e+01
2.517223358154296875e-01,1.941680908203125000e-03
1.199232116183463481e-01,4.260778427124023438e-03
7.570514502231512344e-02,4.146575927734375000e-03
9.360063993600640231e-01,3.539736270904541016e-01
9.347065293470653291e-01,1.261043548583984375e-02
9.339066093390661072e-01,1.621647715568542480e+01
4.119014739990234375e-01,2.204179763793945312e-03
7.640032083609247238e-01,5.062818527221679688e-03
9.204526292182984015e-01,4.940032958984375000e-03
4.972502749725027371e-01,4.294214248657226562e-01
5.169483051694830911e-01,1.773500442504882812e-02
4.086591340865913247e-01,1.765398335456848145e+01
2.517223358154296875e-01,1.893520355224609375e-03
5.857718834694825016e-01,4.225969314575195312e-03
4.817719185582169383e-01,4.122257232666015625e-03
4.714528547145285242e-01,3.544161319732666016e-01
4.773522647735226609e-01,1.253366470336914062e-02
5.366463353664633340e-01,1.588874030113220215e+01
5.880985260009765625e-01,2.883672714233398438e-03
4.786767313851066352e-01,4.299163818359375000e-03
4.817077581454902724e-01,1.283597946166992188e-02
4.742525747425257454e-01,4.449133872985839844e-01
4.733526647335266624e-01,1.329445838928222656e-02
4.788521147885211326e-01,1.586659932136535645e+01
2.517223358154296875e-01,1.891136169433593750e-03
5.114915413880707362e-01,4.217624664306640625e-03
4.598368785726828500e-01,4.086732864379882812e-03
1.379862013798620161e-02,4.024560451507568359e-01
1.309869013098690152e-02,1.264286041259765625e-02
1.179882011798820060e-02,1.590354633331298828e+01
5.765914916992187500e-02,1.861095428466796875e-03
3.444122476871794847e-01,4.162549972534179688e-03
4.464696879959154791e-03,4.085540771484375000e-03
2.447755224477552172e-01,3.526470661163330078e-01
2.522747725227477145e-01,1.260042190551757812e-02
2.603739626037396282e-01,1.554396843910217285e+01
4.119014739990234375e-01,1.904487609863281250e-03
2.100453748289725642e-01,4.195690155029296875e-03
2.274982897050779052e-01,4.093408584594726562e-03
3.662633736626337289e-01,3.582899570465087891e-01
3.701629837016298108e-01,1.255583763122558594e-02
4.786521347865213549e-01,1.563969278335571289e+01
4.119014739990234375e-01,2.699136734008789062e-03
4.480128946020291436e-01,4.294395446777343750e-03
3.579313987373039518e-01,4.055261611938476562e-03
1.667833216678332175e-01,3.484156131744384766e-01
1.639836016398360241e-01,1.279449462890625000e-02
1.798820117988201295e-01,1.607855892181396484e+01
9.793052673339843750e-01,2.657651901245117188e-03
2.871880437735187530e-01,1.623988151550292969e-02
1.167082288494624143e-01,4.072666168212890625e-03
5.218478152184781171e-01,7.079734802246093750e-01
5.242475752424757829e-01,2.489995956420898438e-02
4.966503349665033484e-01,1.602521777153015137e+01
1.315879821777343750e-01,2.713918685913085938e-03
5.037252320616784074e-01,4.281520843505859375e-03
4.705992753969160947e-01,4.079818725585937500e-03
5.825417458254175118e-01,3.507678508758544922e-01
5.921407859214078417e-01,1.280498504638671875e-02
6.910308969103089449e-01,1.587651371955871582e+01
4.119014739990234375e-01,1.765489578247070312e-03
5.553589233717914908e-01,4.069805145263671875e-03
5.635134885382191428e-01,4.115819931030273438e-03
8.577142285771423014e-01,5.163435935974121094e-01
8.519148085191481368e-01,1.228356361389160156e-02
7.670232976702330285e-01,1.541893649101257324e+01
7.482776641845703125e-01,2.666473388671875000e-03
8.028064716146909863e-01,4.276037216186523438e-03
8.512077593359359540e-01,4.075765609741210938e-03
7.783221677832217189e-01,5.069608688354492188e-01
7.752224777522247479e-01,1.344156265258789062e-02
6.342365763423657432e-01,1.529070973396301270e+01
8.684120178222656250e-01,1.762151718139648438e-03
7.228975347477841762e-01,4.241943359375000000e-03
8.089855157313233791e-01,4.001855850219726562e-03
4.653534646535346653e-01,3.484866619110107422e-01
4.660533946605339706e-01,1.227641105651855469e-02
5.859414058594140107e-01,1.649127531051635742e+01
4.119014739990234375e-01,1.752138137817382812e-03
4.578055382547053798e-01,4.091978073120117188e-03
3.946439327764859617e-01,4.005670547485351562e-03
