p_value,timing
5.000000000000000000e-01,1.255493164062500000e-01
9.079092090790921166e-01,1.976503133773803711e+00
9.049095090490950621e-01,1.173460483551025391e-01
9.699030096990300942e-01,1.228437185287475586e+01
4.119014739990234375e-01,1.139476299285888672e-01
6.849613337353446241e-01,1.251425743103027344e-01
8.781353908980135126e-01,1.268296241760253906e-01
1.000000000000000000e+00,1.945515155792236328e+00
1.000000000000000000e+00,1.110949516296386719e-01
1.000000000000000000e+00,1.148311352729797363e+01
8.684120178222656250e-01,1.054170131683349609e-01
5.000000000000000000e-01,1.156508922576904297e-01
5.000000000000000000e-01,1.150641441345214844e-01
1.000000000000000000e+00,1.873596668243408203e+00
1.000000000000000000e+00,1.105937957763671875e-01
1.000000000000000000e+00,1.085185623168945312e+01
8.684120178222656250e-01,1.034035682678222656e-01
5.000000000000000000e-01,1.098268032073974609e-01
5.000000000000000000e-01,1.073958873748779297e-01
1.000000000000000000e+00,1.726197242736816406e+00
1.000000000000000000e+00,1.015329360961914062e-01
1.000000000000000000e+00,1.188161158561706543e+01
8.684120178222656250e-01,1.145064830780029297e-01
5.000000000000000000e-01,1.298885345458984375e-01
5.000000000000000000e-01,1.285071372985839844e-01
1.000000000000000000e+00,1.999891757965087891e+00
1.000000000000000000e+00,1.174879074096679688e-01
1.000000000000000000e+00,1.225801658630371094e+01
8.684120178222656250e-01,1.177313327789306641e-01
5.000000000000000000e-01,1.282444000244140625e-01
5.000000000000000000e-01,1.290645599365234375e-01
1.000000000000000000e+00,2.017494440078735352e+00
1.000000000000000000e+00,1.175844669342041016e-01
1.000000000000000000e+00,1.238442587852478027e+01
8.684120178222656250e-01,1.200106143951416016e-01
5.000000000000000000e-01,1.290469169616699219e-01
5.000000000000000000e-01,1.290378570556640625e-01
1.000000000000000000e+00,2.001934528350830078e+00
1.000000000000000000e+00,1.172187328338623047e-01
1.000000000000000000e+00,1.224263715744018555e+01
8.684120178222656250e-01,1.243851184844970703e-01
5.000000000000000000e-01,1.332714557647705078e-01
5.000000000000000000e-01,1.288580894470214844e-01
1.000000000000000000e+00,1.990195035934448242e+00
1.000000000000000000e+00,1.211705207824707031e-01
1.000000000000000000e+00,1.211692547798156738e+01
8.684120178222656250e-01,1.184263229370117188e-01
5.000000000000000000e-01,1.280558109283447266e-01
5.000000000000000000e-01,1.263854503631591797e-01
1.000000000000000000e+00,1.967150688171386719e+00
1.000000000000000000e+00,1.183369159698486328e-01
1.000000000000000000e+00,1.229174256324768066e+01
8.684120178222656250e-01,1.148829460144042969e-01
5.000000000000000000e-01,1.315639019012451172e-01
5.000000000000000000e-01,1.219520568847656250e-01
1.000000000000000000e+00,1.941202640533447266e+00
1.000000000000000000e+00,1.173019409179687500e-01
1.000000000000000000e+00,1.123585915565490723e+01
8.684120178222656250e-01,1.042332649230957031e-01
5.000000000000000000e-01,1.146056652069091797e-01
5.000000000000000000e-01,1.161913871765136719e-01
1.000000000000000000e+00,1.815891504287719727e+00
1.000000000000000000e+00,1.074640750885009766e-01
1.000000000000000000e+00,1.075707864761352539e+01
8.684120178222656250e-01,1.010100841522216797e-01
5.000000000000000000e-01,1.126117706298828125e-01
5.000000000000000000e-01,1.120190620422363281e-01
1.000000000000000000e+00,1.700132608413696289e+00
1.000000000000000000e+00,9.805417060852050781e-02
1.000000000000000000e+00,1.043407106399536133e+01
8.684120178222656250e-01,1.016929149627685547e-01
5.000000000000000000e-01,1.084411144256591797e-01
5.000000000000000000e-01,1.077020168304443359e-01
1.000000000000000000e+00,1.781398057937622070e+00
1.000000000000000000e+00,1.050300598144531250e-01
1.000000000000000000e+00,1.228498649597167969e+01
8.684120178222656250e-01,1.108100414276123047e-01
5.000000000000000000e-01,1.172006130218505859e-01
5.000000000000000000e-01,1.138472557067871094e-01
1.000000000000000000e+00,1.787773847579956055e+00
1.000000000000000000e+00,1.044743061065673828e-01
1.000000000000000000e+00,1.164485931396484375e+01
8.684120178222656250e-01,1.149368286132812500e-01
5.000000000000000000e-01,1.255421638488769531e-01
5.000000000000000000e-01,1.274805068969726562e-01
4.699530046995300386e-02,1.996446847915649414e+00
5.079492050794920388e-02,1.171944141387939453e-01
6.829317068293171145e-02,1.272311329841613770e+01
5.765914916992187500e-02,1.207423210144042969e-01
4.500057553201807226e-01,1.308984756469726562e-01
5.495863877628668487e-02,1.290905475616455078e-01
1.000000000000000000e+00,2.010948181152343750e+00
1.000000000000000000e+00,1.254167556762695312e-01
1.000000000000000000e+00,1.231917881965637207e+01
8.684120178222656250e-01,1.211466789245605469e-01
5.000000000000000000e-01,1.259372234344482422e-01
5.000000000000000000e-01,1.286790370941162109e-01
1.000000000000000000e+00,2.037067413330078125e+00
1.000000000000000000e+00,1.216087341308593750e-01
1.000000000000000000e+00,1.319014906883239746e+01
8.684120178222656250e-01,1.195518970489501953e-01
5.000000000000000000e-01,1.295783519744873047e-01
5.000000000000000000e-01,1.291062831878662109e-01
1.000000000000000000e+00,2.027412176132202148e+00
1.000000000000000000e+00,1.222381591796875000e-01
1.000000000000000000e+00,1.245662879943847656e+01
8.684120178222656250e-01,1.158416271209716797e-01
5.000000000000000000e-01,1.263310909271240234e-01
5.000000000000000000e-01,1.259474754333496094e-01
1.000000000000000000e+00,2.072028875350952148e+00
1.000000000000000000e+00,1.235039234161376953e-01
1.000000000000000000e+00,1.231340646743774414e+01
8.684120178222656250e-01,1.181921958923339844e-01
5.000000000000000000e-01,1.295990943908691406e-01
5.000000000000000000e-01,1.259269714355468750e-01
1.000000000000000000e+00,1.972387075424194336e+00
1.000000000000000000e+00,1.033790111541748047e-01
1.000000000000000000e+00,1.216096496582031250e+01
4.119014739990234375e-01,1.060955524444580078e-01
5.000000000000000000e-01,1.140787601470947266e-01
5.000000000000000000e-01,1.134865283966064453e-01
2.699730026997300240e-03,2.074204206466674805e+00
1.599840015998400247e-03,1.065404415130615234e-01
7.699230076992301039e-03,1.167295813560485840e+01
1.288414001464843750e-03,9.107494354248046875e-02
2.647392545694342725e-03,1.020426750183105469e-01
4.929544855430004723e-03,1.099379062652587891e-01
1.631836816318368300e-01,1.924669981002807617e+00
1.818818118188181288e-01,8.957386016845703125e-02
1.411858814118588101e-01,1.079536366462707520e+01
5.765914916992187500e-02,8.941936492919921875e-02
1.876338179347294965e-01,9.926772117614746094e-02
1.756614161953259923e-01,1.000533103942871094e-01
1.000000000000000000e+00,1.757529497146606445e+00
1.000000000000000000e+00,9.307670593261718750e-02
1.000000000000000000e+00,1.202776145935058594e+01
4.119014739990234375e-01,1.039037704467773438e-01
5.000000000000000000e-01,1.134736537933349609e-01
5.000000000000000000e-01,1.128580570220947266e-01
1.000000000000000000e+00,1.989415407180786133e+00
1.000000000000000000e+00,1.054952144622802734e-01
1.000000000000000000e+00,1.255039596557617188e+01
4.119014739990234375e-01,1.039056777954101562e-01
5.000000000000000000e-01,1.144399642944335938e-01
5.000000000000000000e-01,1.116118431091308594e-01
1.000000000000000000e+00,1.969069004058837891e+00
1.000000000000000000e+00,1.039314270019531250e-01
1.000000000000000000e+00,1.232768511772155762e+01
4.119014739990234375e-01,1.008725166320800781e-01
5.000000000000000000e-01,1.132450103759765625e-01
5.000000000000000000e-01,1.139304637908935547e-01
1.000000000000000000e+00,1.986376047134399414e+00
1.000000000000000000e+00,1.057856082916259766e-01
1.000000000000000000e+00,1.272247052192687988e+01
4.119014739990234375e-01,1.051573753356933594e-01
5.000000000000000000e-01,1.196019649505615234e-01
5.000000000000000000e-01,1.203052997589111328e-01
1.000000000000000000e+00,2.025118112564086914e+00
1.000000000000000000e+00,1.061356067657470703e-01
1.000000000000000000e+00,1.241986536979675293e+01
4.119014739990234375e-01,1.015443801879882812e-01
