p_value,timing
9.271822727985086221e-01,7.838034629821777344e-02
5.000000000000000000e-01,8.766222000122070312e-02
5.000000000000000000e-01,8.782815933227539062e-02
1.000000000000000000e+00,2.153018712997436523e+00
1.000000000000000000e+00,1.137461662292480469e-01
1.000000000000000000e+00,1.720850682258605957e+01
9.271822727985086221e-01,1.467585563659667969e-01
5.000000000000000000e-01,1.868035793304443359e-01
5.000000000000000000e-01,1.759338378906250000e-01
1.000000000000000000e+00,2.076543807983398438e+00
1.000000000000000000e+00,1.138353347778320312e-01
1.000000000000000000e+00,1.628338694572448730e+01
9.271822727985086221e-01,7.512974739074707031e-02
5.000000000000000000e-01,8.680725097656250000e-02
5.000000000000000000e-01,8.775234222412109375e-02
1.000000000000000000e+00,1.986300230026245117e+00
1.000000000000000000e+00,1.166734695434570312e-01
1.000000000000000000e+00,1.557371115684509277e+01
9.271822727985086221e-01,7.490777969360351562e-02
5.000000000000000000e-01,8.667898178100585938e-02
5.000000000000000000e-01,8.744978904724121094e-02
1.000000000000000000e+00,2.057316064834594727e+00
1.000000000000000000e+00,1.130559444427490234e-01
1.000000000000000000e+00,1.623584389686584473e+01
9.271822727985086221e-01,7.809877395629882812e-02
5.000000000000000000e-01,8.728885650634765625e-02
5.000000000000000000e-01,8.804321289062500000e-02
1.000000000000000000e+00,1.933285951614379883e+00
1.000000000000000000e+00,1.137125492095947266e-01
1.000000000000000000e+00,1.729829525947570801e+01
9.271822727985086221e-01,7.475304603576660156e-02
5.000000000000000000e-01,8.701896667480468750e-02
5.000000000000000000e-01,8.782386779785156250e-02
1.000000000000000000e+00,1.974158763885498047e+00
1.000000000000000000e+00,1.135087013244628906e-01
1.000000000000000000e+00,1.699011802673339844e+01
9.271822727985086221e-01,7.492160797119140625e-02
5.000000000000000000e-01,8.762049674987792969e-02
5.000000000000000000e-01,8.830571174621582031e-02
1.000000000000000000e+00,1.987693786621093750e+00
1.000000000000000000e+00,1.133418083190917969e-01
1.000000000000000000e+00,1.573398160934448242e+01
9.271822727985086221e-01,7.800149917602539062e-02
5.000000000000000000e-01,8.743977546691894531e-02
5.000000000000000000e-01,8.803606033325195312e-02
1.764823517648235196e-01,2.101436138153076172e+00
1.746825317468253258e-01,1.140189170837402344e-01
1.978802119788021230e-01,1.733655261993408203e+01
4.555360606130465229e-01,7.472538948059082031e-02
2.401998916519342275e-01,8.742690086364746094e-02
1.199537488671361674e-01,8.823895454406738281e-02
1.000000000000000000e+00,2.047086000442504883e+00
1.000000000000000000e+00,1.142647266387939453e-01
1.000000000000000000e+00,1.804151391983032227e+01
9.271822727985086221e-01,8.393549919128417969e-02
5.000000000000000000e-01,9.683942794799804688e-02
5.000000000000000000e-01,9.872293472290039062e-02
1.000000000000000000e+00,2.173234701156616211e+00
1.000000000000000000e+00,1.154155731201171875e-01
1.000000000000000000e+00,1.700322365760803223e+01
9.271822727985086221e-01,7.809042930603027344e-02
5.000000000000000000e-01,8.689403533935546875e-02
5.000000000000000000e-01,8.770918846130371094e-02
1.000000000000000000e+00,1.950796842575073242e+00
1.000000000000000000e+00,1.135962009429931641e-01
1.000000000000000000e+00,1.690606045722961426e+01
9.271822727985086221e-01,7.855606079101562500e-02
5.000000000000000000e-01,8.768320083618164062e-02
5.000000000000000000e-01,9.591388702392578125e-02
1.000000000000000000e+00,1.954404115676879883e+00
1.000000000000000000e+00,1.143431663513183594e-01
1.000000000000000000e+00,1.640989136695861816e+01
9.271822727985086221e-01,7.804942131042480469e-02
5.000000000000000000e-01,8.732199668884277344e-02
5.000000000000000000e-01,8.773922920227050781e-02
6.567343265673433184e-01,2.105725288391113281e+00
6.707329267073293133e-01,1.253907680511474609e-01
6.331366863313668825e-01,1.741269207000732422e+01
9.271822727985086221e-01,1.181662082672119141e-01
6.009515050872784592e-01,1.830964088439941406e-01
6.391212191340865933e-01,1.364703178405761719e-01
2.190780921907809209e-01,2.170892000198364258e+00
2.324767523247675272e-01,1.372756958007812500e-01
2.114788521147885347e-01,1.742302227020263672e+01
1.092590197393518703e-01,7.451844215393066406e-02
4.093345978559770892e-01,8.712887763977050781e-02
2.345310171881402894e-01,8.824944496154785156e-02
1.000000000000000000e+00,1.964347600936889648e+00
1.000000000000000000e+00,1.133368015289306641e-01
1.000000000000000000e+00,1.694485902786254883e+01
9.271822727985086221e-01,7.473468780517578125e-02
5.000000000000000000e-01,8.781695365905761719e-02
5.000000000000000000e-01,1.197669506072998047e-01
4.481551844815518382e-01,2.002747774124145508e+00
4.551544845515448356e-01,1.131441593170166016e-01
5.296470352964703920e-01,1.685098910331726074e+01
8.428467100680314683e-01,7.460045814514160156e-02
4.909131633174664278e-01,8.657526969909667969e-02
4.786163967447994438e-01,8.750486373901367188e-02
1.000000000000000000e+00,1.939512968063354492e+00
1.000000000000000000e+00,1.138391494750976562e-01
1.000000000000000000e+00,1.627936267852783203e+01
9.271822727985086221e-01,7.812213897705078125e-02
5.000000000000000000e-01,8.676791191101074219e-02
5.000000000000000000e-01,8.751511573791503906e-02
1.000000000000000000e+00,1.947127342224121094e+00
1.000000000000000000e+00,1.134109497070312500e-01
1.000000000000000000e+00,1.638136839866638184e+01
9.271822727985086221e-01,7.454824447631835938e-02
5.000000000000000000e-01,9.477066993713378906e-02
5.000000000000000000e-01,8.779239654541015625e-02
6.896310368963103343e-01,1.973984718322753906e+00
6.770322967703229500e-01,1.133465766906738281e-01
7.095290470952905215e-01,1.700257158279418945e+01
8.907409802606480742e-01,1.470305919647216797e-01
5.228810258457694538e-01,1.715965270996093750e-01
6.552313119604425973e-01,1.812460422515869141e-01
1.000000000000000000e+00,2.011996984481811523e+00
1.000000000000000000e+00,1.133162975311279297e-01
1.000000000000000000e+00,1.615250444412231445e+01
9.271822727985086221e-01,7.749772071838378906e-02
5.000000000000000000e-01,8.693575859069824219e-02
5.000000000000000000e-01,8.830237388610839844e-02
9.651034896510348737e-01,1.978379726409912109e+00
9.625037496250374858e-01,1.135969161987304688e-01
9.759024097590240920e-01,1.573436975479125977e+01
9.716677868274394836e-01,7.824659347534179688e-02
8.933084239868991361e-01,8.702921867370605469e-02
9.603024227620391429e-01,8.755564689636230469e-02
1.000000000000000000e+00,2.078696489334106445e+00
1.000000000000000000e+00,1.179375648498535156e-01
1.000000000000000000e+00,1.702612352371215820e+01
9.271822727985086221e-01,1.521863937377929688e-01
5.000000000000000000e-01,1.240043640136718750e-01
5.000000000000000000e-01,8.816623687744140625e-02
1.000000000000000000e+00,2.095322132110595703e+00
1.000000000000000000e+00,1.137192249298095703e-01
1.000000000000000000e+00,1.648166728019714355e+01
9.271822727985086221e-01,7.848072052001953125e-02
5.000000000000000000e-01,8.742880821228027344e-02
5.000000000000000000e-01,8.812236785888671875e-02
1.000000000000000000e+00,2.013947725296020508e+00
1.000000000000000000e+00,1.175410747528076172e-01
1.000000000000000000e+00,1.634226965904235840e+01
9.271822727985086221e-01,7.826924324035644531e-02
5.000000000000000000e-01,8.714938163757324219e-02
5.000000000000000000e-01,8.748769760131835938e-02
1.000000000000000000e+00,1.944587945938110352e+00
1.000000000000000000e+00,1.135771274566650391e-01
1.000000000000000000e+00,1.679578089714050293e+01
9.271822727985086221e-01,7.867240905761718750e-02
5.000000000000000000e-01,8.774495124816894531e-02
5.000000000000000000e-01,8.787608146667480469e-02
1.000000000000000000e+00,2.000065326690673828e+00
1.000000000000000000e+00,1.136639118194580078e-01
1.000000000000000000e+00,1.660299348831176758e+01
9.271822727985086221e-01,7.465147972106933594e-02
5.000000000000000000e-01,8.702611923217773438e-02
5.000000000000000000e-01,8.750271797180175781e-02
1.000000000000000000e+00,2.485147953033447266e+00
1.000000000000000000e+00,1.132044792175292969e-01
1.000000000000000000e+00,1.542577576637268066e+01
9.271822727985086221e-01,7.763695716857910156e-02
5.000000000000000000e-01,8.702373504638671875e-02
5.000000000000000000e-01,8.782386779785156250e-02
1.000000000000000000e+00,2.113305330276489258e+00
1.000000000000000000e+00,1.137726306915283203e-01
1.000000000000000000e+00,1.581358957290649414e+01
9.271822727985086221e-01,7.440543174743652344e-02
5.000000000000000000e-01,8.668756484985351562e-02
5.000000000000000000e-01,8.742523193359375000e-02
8.429157084291570567e-02,1.937563657760620117e+00
9.179082091790820297e-02,1.181447505950927734e-01
8.029197080291970712e-02,1.654002118110656738e+01
5.444639393869534771e-01,7.936024665832519531e-02
2.836264856484411734e-01,9.187483787536621094e-02
7.807969534295366998e-02,9.312844276428222656e-02
9.999000099990001543e-05,2.022659063339233398e+00
9.999000099990001543e-05,2.418704032897949219e-01
9.999000099990001543e-05,1.709176611900329590e+01
2.935665207298099832e-08,8.301949501037597656e-02
1.454347165792437544e-04,9.348869323730468750e-02
1.137624390031851762e-04,9.309554100036621094e-02
1.199880011998800131e-03,2.096851587295532227e+00
2.099790020997900283e-03,1.181681156158447266e-01
8.999100089991000440e-04,1.612548160552978516e+01
1.133070252233773134e-07,7.942438125610351562e-02
1.075759271195929779e-03,9.153079986572265625e-02
1.004374936063248550e-03,9.305930137634277344e-02
4.534546545345465307e-01,1.962363958358764648e+00
4.450554944505549226e-01,1.205208301544189453e-01
4.853514648535146581e-01,1.553676342964172363e+01
8.907409802606480742e-01,7.941937446594238281e-02
4.730390745695090549e-01,9.132504463195800781e-02
4.281790297682255830e-01,9.238958358764648438e-02
1.000000000000000000e+00,1.993165254592895508e+00
1.000000000000000000e+00,1.182265281677246094e-01
1.000000000000000000e+00,1.703131651878356934e+01
3.687771544921613076e-01,8.276510238647460938e-02
5.000000000000000000e-01,9.186100959777832031e-02
5.000000000000000000e-01,9.290432929992675781e-02
7.959204079592040459e-01,1.947297096252441406e+00
7.998200179982001279e-01,1.178669929504394531e-01
7.618238176182381416e-01,1.690421080589294434e+01
1.571532899319685317e-01,7.915782928466796875e-02
7.562383909673391358e-01,9.146165847778320312e-02
8.393450158722999266e-01,9.307765960693359375e-02
1.000000000000000000e+00,2.021505355834960938e+00
1.000000000000000000e+00,1.177771091461181641e-01
1.000000000000000000e+00,1.688791441917419434e+01
3.687771544921613076e-01,7.960462570190429688e-02
5.000000000000000000e-01,9.162354469299316406e-02
5.000000000000000000e-01,9.243845939636230469e-02
1.000000000000000000e+00,1.976773262023925781e+00
1.000000000000000000e+00,1.176013946533203125e-01
1.000000000000000000e+00,1.691928195953369141e+01
3.687771544921613076e-01,7.925105094909667969e-02
5.000000000000000000e-01,9.173417091369628906e-02
5.000000000000000000e-01,9.260916709899902344e-02
1.913808619138086253e-01,1.958098411560058594e+00
1.831816818318168227e-01,1.212306022644042969e-01
2.011798820117988162e-01,1.688059186935424805e+01
2.170211276727393723e-01,7.943558692932128906e-02
3.873750537551368667e-01,9.134626388549804688e-02
1.828446633781839470e-01,9.243726730346679688e-02
1.000000000000000000e+00,2.447851896286010742e+00
1.000000000000000000e+00,2.392046451568603516e-01
1.000000000000000000e+00,1.612347197532653809e+01
3.687771544921613076e-01,7.929539680480957031e-02
5.000000000000000000e-01,9.105038642883300781e-02
5.000000000000000000e-01,9.244346618652343750e-02
1.529847015298470107e-02,1.969959735870361328e+00
1.759824017598240337e-02,1.179132461547851562e-01
1.919808019198080209e-02,1.727226781845092773e+01
9.158048758458159355e-03,7.906818389892578125e-02
5.387426809904661412e-02,9.119915962219238281e-02
2.160700529222067678e-02,9.230899810791015625e-02
1.000000000000000000e+00,1.945846796035766602e+00
1.000000000000000000e+00,1.178803443908691406e-01
1.000000000000000000e+00,1.682785463333129883e+01
3.687771544921613076e-01,8.224844932556152344e-02
5.000000000000000000e-01,9.121537208557128906e-02
5.000000000000000000e-01,9.211373329162597656e-02
1.000000000000000000e+00,1.999687910079956055e+00
1.000000000000000000e+00,1.188607215881347656e-01
1.000000000000000000e+00,1.631630563735961914e+01
3.687771544921613076e-01,7.929849624633789062e-02
5.000000000000000000e-01,9.819984436035156250e-02
5.000000000000000000e-01,9.235000610351562500e-02
1.000000000000000000e+00,2.274844408035278320e+00
1.000000000000000000e+00,1.422467231750488281e-01
1.000000000000000000e+00,1.599587011337280273e+01
3.687771544921613076e-01,7.899141311645507812e-02
5.000000000000000000e-01,9.135127067565917969e-02
5.000000000000000000e-01,9.234046936035156250e-02
5.313468653134686415e-01,1.954369544982910156e+00
5.349465053494650846e-01,1.180295944213867188e-01
4.643535646435356656e-01,1.732675242424011230e+01
4.555360606130465229e-01,1.145133972167968750e-01
5.307370368672068572e-01,1.315333843231201172e-01
5.182783463800929580e-01,1.484770774841308594e-01
1.000000000000000000e+00,1.951111555099487305e+00
1.000000000000000000e+00,1.183772087097167969e-01
1.000000000000000000e+00,1.713734054565429688e+01
3.687771544921613076e-01,7.890272140502929688e-02
5.000000000000000000e-01,9.176301956176757812e-02
5.000000000000000000e-01,9.231281280517578125e-02
1.000000000000000000e+00,1.961226701736450195e+00
1.000000000000000000e+00,1.175789833068847656e-01
1.000000000000000000e+00,1.723800945281982422e+01
3.687771544921613076e-01,7.871675491333007812e-02
5.000000000000000000e-01,9.132790565490722656e-02
5.000000000000000000e-01,9.326577186584472656e-02
1.000000000000000000e+00,1.969426155090332031e+00
1.000000000000000000e+00,1.174833774566650391e-01
1.000000000000000000e+00,1.582501482963562012e+01
3.687771544921613076e-01,8.402466773986816406e-02
5.000000000000000000e-01,9.332227706909179688e-02
5.000000000000000000e-01,9.337949752807617188e-02
1.000000000000000000e+00,1.964983224868774414e+00
1.000000000000000000e+00,1.185941696166992188e-01
1.000000000000000000e+00,1.688144540786743164e+01
3.687771544921613076e-01,7.865428924560546875e-02
5.000000000000000000e-01,9.109616279602050781e-02
5.000000000000000000e-01,9.219884872436523438e-02
1.614838516148385250e-01,1.935613393783569336e+00
1.724827517248275210e-01,1.177802085876464844e-01
2.090790920907909245e-01,1.661914610862731934e+01
5.444639393869534771e-01,7.902526855468750000e-02
3.612281447988954231e-01,9.175419807434082031e-02
1.338265614093878675e-01,9.255838394165039062e-02
1.000000000000000000e+00,1.969112396240234375e+00
1.000000000000000000e+00,1.176257133483886719e-01
1.000000000000000000e+00,1.755966067314147949e+01
3.687771544921613076e-01,8.423399925231933594e-02
5.000000000000000000e-01,9.234189987182617188e-02
5.000000000000000000e-01,9.403133392333984375e-02
1.000000000000000000e+00,1.968842029571533203e+00
1.000000000000000000e+00,1.202969551086425781e-01
1.000000000000000000e+00,1.636673331260681152e+01
3.687771544921613076e-01,7.907581329345703125e-02
5.000000000000000000e-01,9.104633331298828125e-02
5.000000000000000000e-01,9.230470657348632812e-02
4.823517648235176591e-01,1.972730636596679688e+00
4.911508849115088227e-01,1.177661418914794922e-01
4.316568343165683164e-01,1.661926555633544922e+01
4.555360606130465229e-01,7.883977890014648438e-02
4.928593557782856571e-01,9.136748313903808594e-02
4.699910206057532625e-01,9.231328964233398438e-02
1.000000000000000000e+00,2.061250925064086914e+00
1.000000000000000000e+00,1.185891628265380859e-01
1.000000000000000000e+00,1.725184488296508789e+01
3.687771544921613076e-01,7.903027534484863281e-02
5.000000000000000000e-01,9.137368202209472656e-02
5.000000000000000000e-01,9.272956848144531250e-02
1.330866913308669242e-01,2.191203594207763672e+00
1.295870412958704254e-01,1.178791522979736328e-01
1.685831416858314113e-01,1.574585843086242676e+01
6.312228455078386924e-01,8.230376243591308594e-02
3.081763677362010512e-01,9.135746955871582031e-02
8.565354965793720021e-02,9.291601181030273438e-02
2.634736526347365437e-01,1.956735134124755859e+00
2.708729127087291522e-01,1.178400516510009766e-01
2.603739626037396282e-01,1.644332623481750488e+01
2.170211276727393723e-01,8.335590362548828125e-02
2.673681837924964944e-01,9.205484390258789062e-02
2.082730757149029444e-01,9.391617774963378906e-02
1.000000000000000000e+00,2.099574565887451172e+00
1.000000000000000000e+00,1.182680130004882812e-01
1.000000000000000000e+00,1.741573119163513184e+01
3.687771544921613076e-01,1.430149078369140625e-01
5.000000000000000000e-01,1.028523445129394531e-01
5.000000000000000000e-01,9.222817420959472656e-02
1.000000000000000000e+00,1.998846054077148438e+00
1.000000000000000000e+00,1.177794933319091797e-01
1.000000000000000000e+00,1.724192261695861816e+01
3.687771544921613076e-01,8.237504959106445312e-02
5.000000000000000000e-01,9.214448928833007812e-02
5.000000000000000000e-01,9.346103668212890625e-02
4.147585241475852391e-01,2.007658720016479492e+00
4.180581941805819324e-01,1.183216571807861328e-01
4.059594040595940201e-01,1.688530898094177246e+01
2.170211276727393723e-01,7.923007011413574219e-02
4.212094041485904272e-01,9.125328063964843750e-02
4.691198723132956605e-01,9.200954437255859375e-02
1.000000000000000000e+00,1.956380128860473633e+00
1.000000000000000000e+00,1.178796291351318359e-01
1.000000000000000000e+00,1.607838511466979980e+01
3.687771544921613076e-01,8.115315437316894531e-02
5.000000000000000000e-01,9.108185768127441406e-02
5.000000000000000000e-01,9.231281280517578125e-02
1.000000000000000000e+00,2.053455591201782227e+00
1.000000000000000000e+00,1.173365116119384766e-01
1.000000000000000000e+00,1.614489889144897461e+01
3.687771544921613076e-01,8.201241493225097656e-02
5.000000000000000000e-01,9.175968170166015625e-02
5.000000000000000000e-01,9.231257438659667969e-02
1.000000000000000000e+00,1.954099655151367188e+00
1.000000000000000000e+00,1.175539493560791016e-01
1.000000000000000000e+00,1.601003813743591309e+01
3.687771544921613076e-01,1.025645732879638672e-01
5.000000000000000000e-01,9.155869483947753906e-02
5.000000000000000000e-01,9.205651283264160156e-02
7.876212378762124100e-01,2.163257122039794922e+00
7.843215678432157167e-01,1.178519725799560547e-01
8.164183581641836218e-01,1.720902371406555176e+01
5.444639393869534771e-01,7.878494262695312500e-02
7.055947445058347034e-01,9.235215187072753906e-02
7.650239524432072002e-01,9.237766265869140625e-02
2.936706329367063106e-01,2.039574623107910156e+00
3.075692430756924445e-01,1.175169944763183594e-01
2.462753724627537166e-01,1.571750211715698242e+01
2.882153130941965680e-01,7.839322090148925781e-02
4.112918568204380065e-01,9.095382690429687500e-02
3.071748054505731851e-01,9.243416786193847656e-02
7.443255674432556201e-01,1.996315956115722656e+00
7.438256174382561481e-01,1.189031600952148438e-01
7.532246775322467558e-01,1.678520917892456055e+01
4.645594111027311068e-02,8.242321014404296875e-02
7.679609561012241681e-01,9.129977226257324219e-02
7.093556050022186144e-01,9.263443946838378906e-02
1.000000000000000000e+00,2.156242370605468750e+00
1.000000000000000000e+00,1.821649074554443359e-01
1.000000000000000000e+00,1.583565711975097656e+01
3.687771544921613076e-01,7.970809936523437500e-02
5.000000000000000000e-01,9.176993370056152344e-02
5.000000000000000000e-01,9.395670890808105469e-02
1.000000000000000000e+00,2.111015319824218750e+00
1.000000000000000000e+00,1.181836128234863281e-01
1.000000000000000000e+00,1.653090238571166992e+01
3.687771544921613076e-01,7.897400856018066406e-02
5.000000000000000000e-01,9.409451484680175781e-02
5.000000000000000000e-01,9.299325942993164062e-02
1.000000000000000000e+00,1.955977916717529297e+00
1.000000000000000000e+00,1.175246238708496094e-01
1.000000000000000000e+00,1.655989742279052734e+01
3.687771544921613076e-01,8.234024047851562500e-02
5.000000000000000000e-01,9.202456474304199219e-02
5.000000000000000000e-01,9.262204170227050781e-02
6.559344065593440687e-02,2.032851219177246094e+00
5.709429057094290300e-02,1.182029247283935547e-01
1.026897310268973101e-01,1.712260842323303223e+01
2.882153130941965680e-01,7.882118225097656250e-02
8.537741590711095396e-02,9.138941764831542969e-02
4.532585340081200093e-02,9.244370460510253906e-02
5.960403959604039237e-01,1.968880414962768555e+00
5.866413358664133160e-01,1.177229881286621094e-01
5.999400059994000056e-01,1.645867180824279785e+01
2.882153130941965680e-01,7.902741432189941406e-02
5.675841832963518518e-01,9.115672111511230469e-02
5.763828695613424369e-01,9.247446060180664062e-02
1.000000000000000000e+00,2.047950983047485352e+00
1.000000000000000000e+00,1.176950931549072266e-01
1.000000000000000000e+00,1.688219642639160156e+01
3.687771544921613076e-01,8.213996887207031250e-02
5.000000000000000000e-01,9.150075912475585938e-02
5.000000000000000000e-01,9.256887435913085938e-02
1.000000000000000000e+00,2.035525560379028320e+00
1.000000000000000000e+00,1.179983615875244141e-01
1.000000000000000000e+00,1.671656870841979980e+01
3.687771544921613076e-01,7.940816879272460938e-02
5.000000000000000000e-01,9.254002571105957031e-02
5.000000000000000000e-01,9.341120719909667969e-02
1.000000000000000000e+00,2.022009134292602539e+00
1.000000000000000000e+00,1.184856891632080078e-01
1.000000000000000000e+00,1.695363497734069824e+01
3.687771544921613076e-01,8.080720901489257812e-02
5.000000000000000000e-01,9.266114234924316406e-02
5.000000000000000000e-01,9.415841102600097656e-02
1.000000000000000000e+00,1.978721141815185547e+00
1.000000000000000000e+00,1.187677383422851562e-01
1.000000000000000000e+00,1.661602473258972168e+01
3.687771544921613076e-01,9.060072898864746094e-02
5.000000000000000000e-01,9.168672561645507812e-02
5.000000000000000000e-01,9.249567985534667969e-02
1.000000000000000000e+00,2.180443286895751953e+00
1.000000000000000000e+00,1.207828521728515625e-01
1.000000000000000000e+00,1.594089412689208984e+01
3.687771544921613076e-01,8.405756950378417969e-02
5.000000000000000000e-01,9.261822700500488281e-02
5.000000000000000000e-01,9.336328506469726562e-02
1.000000000000000000e+00,1.987924098968505859e+00
1.000000000000000000e+00,1.184957027435302734e-01
1.000000000000000000e+00,1.667660069465637207e+01
3.687771544921613076e-01,8.257770538330078125e-02
5.000000000000000000e-01,9.138131141662597656e-02
5.000000000000000000e-01,9.253382682800292969e-02
1.000000000000000000e+00,2.238161325454711914e+00
1.000000000000000000e+00,1.182041168212890625e-01
1.000000000000000000e+00,1.586512565612792969e+01
3.687771544921613076e-01,7.907962799072265625e-02
5.000000000000000000e-01,9.130501747131347656e-02
5.000000000000000000e-01,9.325933456420898438e-02
